user_id,bot_score,spam_rate,duplicate_rate,spam_score,duplicate_score,degree,weighted_degree,coordination_events,coordination_score,suspicious_ratings,rating_attack_score,risk_score,campaign_boost,risk_level,explanation
U165,22.15387388458452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53846847114613,0,LOW RISK,No major suspicious signals detected.
U166,29.43105502725876,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,10.691097090148023,0,LOW RISK,No major suspicious signals detected.
U167,16.735775902401787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183943975600447,0,LOW RISK,No major suspicious signals detected.
U168,20.608884997114444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152221249278611,0,LOW RISK,No major suspicious signals detected.
U169,22.27104311266358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567760778165895,0,LOW RISK,No major suspicious signals detected.
U170,34.19962163211557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.549905408028893,0,LOW RISK,No major suspicious signals detected.
U171,19.543842030802143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885960507700536,0,LOW RISK,No major suspicious signals detected.
U172,32.470601289037695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117650322259424,0,LOW RISK,No major suspicious signals detected.
U173,37.87436422116815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.468591055292038,0,LOW RISK,No major suspicious signals detected.
U174,17.511156267280274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3777890668200685,0,LOW RISK,No major suspicious signals detected.
U175,26.83943336962381,0.0,0.3333333333333333,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.043191675739285,0,LOW RISK,No major suspicious signals detected.
U176,11.928456454079276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982114113519819,0,LOW RISK,No major suspicious signals detected.
U177,11.08915998792748,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77228999698187,0,LOW RISK,No major suspicious signals detected.
U178,15.148297033887587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.787074258471897,0,LOW RISK,No major suspicious signals detected.
U179,38.81666457930777,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.704166144826942,0,LOW RISK,No major suspicious signals detected.
U180,21.77454293249893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443635733124733,0,LOW RISK,No major suspicious signals detected.
U181,25.85504633465465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463761583663662,0,LOW RISK,No major suspicious signals detected.
U182,14.03631166317424,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.842411249126894,0,LOW RISK,No major suspicious signals detected.
U183,36.52211983417276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13052995854319,0,LOW RISK,No major suspicious signals detected.
U184,29.27335738444193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.318339346110482,0,LOW RISK,No major suspicious signals detected.
U185,35.78069695079097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945174237697742,0,LOW RISK,No major suspicious signals detected.
U186,24.523962411472027,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.464323936201339,0,LOW RISK,No major suspicious signals detected.
U187,22.479991274940616,0.2857142857142857,0.2857142857142857,28.57142857142857,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11.33428353302087,0,LOW RISK,No major suspicious signals detected.
U188,13.095353894826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2738384737065216,0,LOW RISK,No major suspicious signals detected.
U189,10.497181174108231,0.0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,4.290961960193725,0,LOW RISK,No major suspicious signals detected.
U190,29.001320735149424,0.0,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.750330183787355,0,LOW RISK,No major suspicious signals detected.
U191,32.8164488682682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.20411221706705,0,LOW RISK,No major suspicious signals detected.
U192,27.61593179604956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90398294901239,0,LOW RISK,No major suspicious signals detected.
U193,32.13293719804148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03323429951037,0,LOW RISK,No major suspicious signals detected.
U194,30.329387009797397,0.0,0.3333333333333333,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.915680085782682,0,LOW RISK,No major suspicious signals detected.
U195,29.68176521284252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42044130321063,0,LOW RISK,No major suspicious signals detected.
U196,53.49661147082973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.374152867707432,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U197,21.58623999710795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396559999276987,0,LOW RISK,No major suspicious signals detected.
U198,13.162662262827954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2906655657069885,0,LOW RISK,No major suspicious signals detected.
U199,26.215076214185583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.553769053546396,0,LOW RISK,No major suspicious signals detected.
U200,48.84828835902796,0.3333333333333333,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.878738756423655,0,LOW RISK,No major suspicious signals detected.
U201,12.261839660310129,0.0,0.2,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.065459915077533,0,LOW RISK,No major suspicious signals detected.
U202,26.57996318179603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644990795449007,0,LOW RISK,No major suspicious signals detected.
U203,60.66823714888227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.167059287220567,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U204,7.875148466498363,0.0,0.14285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3.3973585451960195,0,LOW RISK,No major suspicious signals detected.
U205,6.203160793568018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5507901983920045,0,LOW RISK,No major suspicious signals detected.
U206,17.19735366788721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2993384169718025,0,LOW RISK,No major suspicious signals detected.
U207,25.01340042662339,0.2857142857142857,0.2857142857142857,28.57142857142857,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11.967635820941563,0,LOW RISK,No major suspicious signals detected.
U208,29.701302298068097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.425325574517024,0,LOW RISK,No major suspicious signals detected.
U209,13.800312797715476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450078199428869,0,LOW RISK,No major suspicious signals detected.
U210,11.826236849796476,0.0,0.14285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,4.385130641020548,0,LOW RISK,No major suspicious signals detected.
U211,24.71884981678854,0.0,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679712454197135,0,LOW RISK,No major suspicious signals detected.
U212,18.98755921203748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74688980300937,0,LOW RISK,No major suspicious signals detected.
U213,16.636715293991028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159178823497757,0,LOW RISK,No major suspicious signals detected.
U214,26.97708854828108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74427213707027,0,LOW RISK,No major suspicious signals detected.
U215,44.43116514098018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.107791285245044,0,LOW RISK,No major suspicious signals detected.
U216,33.3774904840052,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,11.201515478144158,0,LOW RISK,No major suspicious signals detected.
U217,6.24587358069747,0.0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,3.228135061841034,0,LOW RISK,No major suspicious signals detected.
U218,27.61506300924572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90376575231143,0,LOW RISK,No major suspicious signals detected.
U219,16.09497070576615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023742676441538,0,LOW RISK,No major suspicious signals detected.
U220,57.88820389659854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.472050974149635,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U221,30.51343506069662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.628358765174155,0,LOW RISK,No major suspicious signals detected.
U222,30.899523606173545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724880901543386,0,LOW RISK,No major suspicious signals detected.
U223,71.69843220150761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.924608050376904,0,LOW RISK,Suspicious because of: high bot-like account behavior.
U224,38.35860319655066,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.589650799137665,0,LOW RISK,No major suspicious signals detected.
U225,54.89892245617774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.724730614044436,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U226,38.39416999268581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.598542498171453,0,LOW RISK,No major suspicious signals detected.
U227,18.29386342673664,0.0,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07346585668416,0,LOW RISK,No major suspicious signals detected.
U228,71.975338400662,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,21.327167933498835,0,LOW RISK,Suspicious because of: high bot-like account behavior.
U229,30.867917492766217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.716979373191554,0,LOW RISK,No major suspicious signals detected.
U230,23.181545526881983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.795386381720496,0,LOW RISK,No major suspicious signals detected.
U231,25.56607375782036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39151843945509,0,LOW RISK,No major suspicious signals detected.
U232,26.443347696439105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.610836924109776,0,LOW RISK,No major suspicious signals detected.
U233,22.171240850857014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542810212714254,0,LOW RISK,No major suspicious signals detected.
U234,33.66234278437154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.415585696092885,0,LOW RISK,No major suspicious signals detected.
U235,21.225537572088484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.306384393022121,0,LOW RISK,No major suspicious signals detected.
U236,35.49385344572425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.873463361431062,0,LOW RISK,No major suspicious signals detected.
U237,30.389814464492737,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.597453616123184,0,LOW RISK,No major suspicious signals detected.
U238,60.13247815471736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03311953867934,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U239,33.89182057737584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47295514434396,0,LOW RISK,No major suspicious signals detected.
U240,35.36521644882412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84130411220603,0,LOW RISK,No major suspicious signals detected.
U241,33.8294940190324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4573735047581,0,LOW RISK,No major suspicious signals detected.
U242,18.84968606631884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71242151657971,0,LOW RISK,No major suspicious signals detected.
U243,29.572971390931848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393242847732962,0,LOW RISK,No major suspicious signals detected.
U244,40.28003745318249,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.070009363295622,0,LOW RISK,No major suspicious signals detected.
U245,22.54854108215816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63713527053954,0,LOW RISK,No major suspicious signals detected.
U246,23.27007087519364,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,9.150851052131742,0,LOW RISK,No major suspicious signals detected.
U247,19.35869244294258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839673110735645,0,LOW RISK,No major suspicious signals detected.
U248,11.97847244530078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994618111325195,0,LOW RISK,No major suspicious signals detected.
U249,8.285678364776562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714195911941404,0,LOW RISK,No major suspicious signals detected.
U250,84.18007320187672,0.2,0.2,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04501830046918,0,LOW RISK,Suspicious because of: high bot-like account behavior.
U251,48.81682557728544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20420639432136,0,LOW RISK,No major suspicious signals detected.
U252,30.69523232613664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67380808153416,0,LOW RISK,No major suspicious signals detected.
U253,30.81969273022752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70492318255688,0,LOW RISK,No major suspicious signals detected.
U254,22.71979966816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67994991704071,0,LOW RISK,No major suspicious signals detected.
U255,10.752705198665574,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688176299666393,0,LOW RISK,No major suspicious signals detected.
U256,16.826582692761644,0.1,0.1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206645673190411,0,LOW RISK,No major suspicious signals detected.
U257,29.282285675304124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.320571418826031,0,LOW RISK,No major suspicious signals detected.
U258,18.905338697823115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726334674455779,0,LOW RISK,No major suspicious signals detected.
U259,27.2207875414476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8051968853619,0,LOW RISK,No major suspicious signals detected.
U260,17.319074985484132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329768746371033,0,LOW RISK,No major suspicious signals detected.
U261,13.83306769149982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.458266922874955,0,LOW RISK,No major suspicious signals detected.
U262,30.95468316883096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73867079220774,0,LOW RISK,No major suspicious signals detected.
U263,32.437315325546386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109328831386597,0,LOW RISK,No major suspicious signals detected.
U264,36.0109709211289,1.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002742730282225,0,LOW RISK,"Suspicious because of: high spam activity, repeated content."
U265,28.94337856682932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23584464170733,0,LOW RISK,No major suspicious signals detected.
U266,48.549797032305285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.137449258076321,0,LOW RISK,No major suspicious signals detected.
U267,16.285643845153885,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6.928553818431329,0,LOW RISK,No major suspicious signals detected.
U268,21.951112335469528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.487778083867382,0,LOW RISK,No major suspicious signals detected.
U269,25.06724746782321,0.125,0.125,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.766811866955802,0,LOW RISK,No major suspicious signals detected.
U270,57.390362333483154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.347590583370788,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U271,27.898122740657623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.974530685164406,0,LOW RISK,No major suspicious signals detected.
U272,20.50785167649349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.126962919123373,0,LOW RISK,No major suspicious signals detected.
U273,8.16333026682742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.040832566706855,0,LOW RISK,No major suspicious signals detected.
U274,23.34913751210352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83728437802588,0,LOW RISK,No major suspicious signals detected.
U275,36.33509537764209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083773844410523,0,LOW RISK,No major suspicious signals detected.
U276,33.69907343435904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42476835858976,0,LOW RISK,No major suspicious signals detected.
U277,20.299287521979693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074821880494923,0,LOW RISK,No major suspicious signals detected.
U278,25.485455399579084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371363849894771,0,LOW RISK,No major suspicious signals detected.
U279,12.06294501775264,0.0,0.3333333333333333,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.349069587771493,0,LOW RISK,No major suspicious signals detected.
U280,34.19214619693093,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,11.881369882566064,0,LOW RISK,No major suspicious signals detected.
U281,53.7609006977471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440225174436774,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U282,16.759592690754232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189898172688558,0,LOW RISK,No major suspicious signals detected.
U283,8.718127772538852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179531943134713,0,LOW RISK,No major suspicious signals detected.
U284,52.46848339676247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117120849190618,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U285,39.24583305969264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81145826492316,0,LOW RISK,No major suspicious signals detected.
U286,22.77394088750649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.693485221876623,0,LOW RISK,No major suspicious signals detected.
U287,23.70601811710792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92650452927698,0,LOW RISK,No major suspicious signals detected.
U288,18.16849947737227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542124869343067,0,LOW RISK,No major suspicious signals detected.
U289,21.745369940882423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436342485220606,0,LOW RISK,No major suspicious signals detected.
U290,16.74708845167031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186772112917578,0,LOW RISK,No major suspicious signals detected.
U291,27.693528705819656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923382176454914,0,LOW RISK,No major suspicious signals detected.
U292,21.84450339333984,0.5,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15.461125848334959,0,LOW RISK,"Suspicious because of: high spam activity, repeated content."
U293,24.691675989128274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172918997282069,0,LOW RISK,No major suspicious signals detected.
U294,33.52261797238916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38065449309729,0,LOW RISK,No major suspicious signals detected.
U295,19.09949522024613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7748738050615325,0,LOW RISK,No major suspicious signals detected.
U296,33.405212591437085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.351303147859271,0,LOW RISK,No major suspicious signals detected.
U297,22.79069514835875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697673787089688,0,LOW RISK,No major suspicious signals detected.
U298,21.42194541632081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3554863540802025,0,LOW RISK,No major suspicious signals detected.
U299,9.448471683845025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362117920961256,0,LOW RISK,No major suspicious signals detected.
U300,56.81543394470242,0.16666666666666666,0.16666666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,17.537191819508937,0,LOW RISK,Suspicious because of: moderate bot-like behavior.
U301,22.15454265233753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538635663084382,0,LOW RISK,No major suspicious signals detected.
U302,21.166785243280422,0.0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,6.958362977486772,0,LOW RISK,No major suspicious signals detected.
U303,36.77638942416306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.194097356040764,0,LOW RISK,No major suspicious signals detected.
U304,26.223380910209336,0.0,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055845227552334,0,LOW RISK,No major suspicious signals detected.
U305,31.701144693923133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925286173480783,0,LOW RISK,No major suspicious signals detected.
U306,27.260032414837944,0.14285714285714285,0.14285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,9.672150960852344,0,LOW RISK,No major suspicious signals detected.
U307,35.6346728412786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90866821031965,0,LOW RISK,No major suspicious signals detected.
U308,31.436224801572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859056200393066,0,LOW RISK,No major suspicious signals detected.
U309,21.593200167223134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.398300041805784,0,LOW RISK,No major suspicious signals detected.
U310,18.714033386038757,0.09090909090909091,0.09090909090909091,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,6.496690164691508,0,LOW RISK,No major suspicious signals detected.
U311,10.385722181337812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596430545334453,0,LOW RISK,No major suspicious signals detected.
U312,19.27882278272424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81970569568106,0,LOW RISK,No major suspicious signals detected.
U313,19.395942958338768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848985739584692,0,LOW RISK,No major suspicious signals detected.
U314,13.105267152556358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2763167881390896,0,LOW RISK,No major suspicious signals detected.
U315,12.517249931397057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.129312482849264,0,LOW RISK,No major suspicious signals detected.
U316,22.55838393442719,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.639595983606798,0,LOW RISK,No major suspicious signals detected.
U317,22.093584554503177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.523396138625794,0,LOW RISK,No major suspicious signals detected.
U318,27.448493973931225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862123493482806,0,LOW RISK,No major suspicious signals detected.
U319,30.76587431531528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69146857882882,0,LOW RISK,No major suspicious signals detected.
U320,24.172079786829084,0.3333333333333333,0.3333333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.709686613373936,0,LOW RISK,No major suspicious signals detected.
U321,18.072082364775238,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51802059119381,0,LOW RISK,No major suspicious signals detected.
U322,29.106383748812547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.276595937203137,0,LOW RISK,No major suspicious signals detected.
U323,22.978181784085663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744545446021416,0,LOW RISK,No major suspicious signals detected.
U324,26.89354518869525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723386297173812,0,LOW RISK,No major suspicious signals detected.
U325,12.817519408051089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204379852012772,0,LOW RISK,No major suspicious signals detected.
U326,29.162507408462343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.290626852115586,0,LOW RISK,No major suspicious signals detected.
U327,28.749343592104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.187335898026,0,LOW RISK,No major suspicious signals detected.
U328,14.809615179767611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.702403794941903,0,LOW RISK,No major suspicious signals detected.
U329,20.79911560915055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199778902287638,0,LOW RISK,No major suspicious signals detected.
U330,24.23214016206388,0.25,0.25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.058035040515971,0,LOW RISK,No major suspicious signals detected.
U331,34.56101440527851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640253601319628,0,LOW RISK,No major suspicious signals detected.
U332,24.81750287988887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.204375719972218,0,LOW RISK,No major suspicious signals detected.
