user_id,account_age_days,followers,following,posts,following_followers_ratio,posts_per_day,anomaly_score_raw,isolation_score,young_account_score,low_follower_score,following_ratio_score,activity_score,bot_score,account_status
U233,696,4198,681,946,0.162181471778995,1.3572453371592539,0.08396483480712419,17.904769252733896,65.16290726817043,15.844364219815487,0.01200862783874721,0.15282429987694152,22.171240850857018,NORMAL
U234,90,3132,1038,466,0.33131184168528566,5.1208791208791204,0.09347237071193848,14.933760804620084,95.53884711779449,37.224227837946245,0.02474757234369023,0.5768961570315781,33.66234278437154,NORMAL
U235,633,4787,2591,405,0.5411445279866333,0.638801261829653,0.07047223242347728,22.121070518402224,68.32080200501254,4.031287605294831,0.04055222615954264,0.0718727698410833,21.225537572088484,NORMAL
U236,867,533,2403,46,4.5,0.052995391705069124,0.06893141301810618,22.60256093991693,56.59147869674186,89.35018050541517,0.3387342746527301,0.005866405366831685,35.49385344572425,NORMAL
U237,575,1978,1111,730,0.5613946437594745,1.2673611111111112,0.1310842101982827,3.18044280700458,71.2280701754386,60.36903329322103,0.04207747027265978,0.14269648913349853,30.389814464492737,NORMAL
U238,8,18,2035,1813,107.10526315789474,201.44444444444446,-0.06915441353248819,65.75297986590341,99.64912280701755,99.67910148415564,8.066990022025042,22.6978844716005,60.13247815471736,WATCH
U239,243,2296,1089,350,0.4740966478014802,1.4344262295081966,0.11794251608245815,7.287088801459542,87.86967418546365,53.991175290814276,0.03550216196748788,0.16152074757513352,33.89182057737584,NORMAL
U240,136,2888,57,573,0.01973001038421599,4.182481751824818,0.06526235229444238,23.749105167125993,93.23308270676691,42.11793020457281,0.0012791458281445254,0.4711611312792684,35.36521644882412,NORMAL
U241,366,2065,634,867,0.3068731848983543,2.362397820163488,0.10642433610596874,10.886403109567203,81.70426065162908,58.62414761331729,0.02290684620587973,0.2660810365007424,33.829494019032396,NORMAL
U242,1306,2776,312,639,0.11235145840835434,0.4889058913542464,0.11310287262311558,8.799428249610845,34.58646616541352,44.36421981548335,0.00825541796070537,0.05498313291324151,18.849686066318842,NORMAL
U243,85,4831,535,474,0.11072019867549669,5.511627906976744,0.03671098028052372,32.6711190630335,95.78947368421052,3.148816686722822,0.008132551043181713,0.6209242354589007,29.572971390931848,NORMAL
U244,57,2135,374,666,0.1750936329588015,11.482758620689655,0.048662811667857186,28.936293091540822,97.19298245614036,57.2202166064982,0.01298117525763816,1.2937284020148145,40.28003745318249,NORMAL
U245,555,4988,1040,3,0.20845860893966728,0.00539568345323741,0.04553729163819059,29.91298636999442,72.23057644110276,0.0,0.015494234134435408,0.0005030523313452716,22.54854108215816,NORMAL
U246,1676,928,2807,363,3.0215285252960173,0.21645796064400716,0.07909546740402768,19.426397131545713,16.040100250626566,81.42799839550742,0.2273754094245001,0.024284742316897406,23.270070875193642,NORMAL
U247,1804,1541,2863,739,1.856679636835279,0.40941828254847645,0.07546464335983483,20.560992784605457,9.624060150375936,69.13357400722022,0.13963868091756393,0.04602677322892396,19.35869244294258,NORMAL
U248,1936,3096,1225,985,0.3955440749112044,0.5085183273102736,0.06400360776700931,24.14245005295777,3.007518796992481,37.946249498596075,0.029585561256899026,0.05719298717036279,11.97847244530078,NORMAL
U249,1684,4590,2085,714,0.45414942278370724,0.42373887240356084,0.08229923537085715,18.42525216711524,15.639097744360896,7.982350581628561,0.03399973166670977,0.047640362511086574,8.285678364776562,NORMAL
U250,16,2,3983,874,1327.6666666666667,51.411764705882355,-0.14672876808916857,89.99417811666885,99.24812030075188,100.0,100.0,5.792776061256146,84.18007320187672,SUSPICIOUS
U251,115,135,2869,537,21.095588235294116,4.629310344827586,0.028117269230759412,35.35656652125138,94.28571428571428,97.33253108704373,1.5887184003507477,0.5215080678181347,48.816825577285435,NORMAL
U252,174,3606,2082,580,0.5772109786526199,3.3142857142857145,0.0932003931280102,15.018751038434432,91.32832080200501,27.717609306056957,0.04326876082909272,0.37333612301036934,30.69523232613664,NORMAL
U253,1447,76,242,109,3.142857142857143,0.07527624309392265,0.05216168526606435,27.842930613267967,27.5187969924812,98.51584436421982,0.23651391321201617,0.00837692646703256,30.81969273022752,NORMAL
U254,1199,2168,2285,111,1.053480866758875,0.0925,0.11140871525782858,9.328835226885912,39.94987468671679,56.55836341756919,0.07914153564370835,0.010317633506579072,22.71979966816284,NORMAL
U255,1523,4728,2805,595,0.5931486572213999,0.39041994750656167,0.06094432963467489,25.098443410994207,23.70927318295739,5.214600882470921,0.04446919102349128,0.04388611351359219,10.752705198665574,NORMAL
U256,1607,2482,2670,518,1.0753121224325413,0.32213930348258707,0.10127933363170177,12.494164149825112,19.498746867167903,50.26073004412355,0.08078587163525229,0.036192511749197784,16.826582692761644,NORMAL
U257,721,1771,1985,315,1.1202031602708804,0.4362880886426593,0.1333190741905596,2.4820704981418937,63.90977443609023,64.52065784195749,0.08416707656082983,0.04905436019050205,29.282285675304124,NORMAL
U258,906,3822,1322,437,0.34580172639288514,0.48180815876515987,0.12943207563046388,3.696718086693514,54.63659147869675,23.385479342158042,0.025838954318881353,0.05418338755712825,18.905338697823115,NORMAL
U259,691,2334,1743,582,0.7464668094218415,0.8410404624277457,0.13713611745275206,1.2892832299868224,65.41353383458647,53.229041315683915,0.05601715507964504,0.09466030930841576,27.2207875414476,NORMAL
U260,1556,2573,2900,446,1.1266511266511265,0.28644829800899163,0.09662738256455605,13.947851630900363,22.05513784461153,48.435619735258726,0.08465273910584291,0.03217098578660947,17.319074985484132,NORMAL
U261,1883,2407,1640,664,0.6810631229235881,0.3524416135881104,0.09762693040392018,13.635503078680753,5.664160401002505,51.76494183714399,0.051090931993977004,0.039606860131899374,13.833067691499819,NORMAL
U262,852,1170,768,899,0.6558497011101623,1.0539273153575615,0.1140852498536889,8.492445338319383,57.34335839598997,76.57440834336141,0.049191850348031856,0.11864758550841933,30.954683168830957,NORMAL
U263,272,2600,1073,229,0.41253364090734335,0.8388278388278388,0.11496549504949671,8.21737765103015,86.41604010025063,47.894103489771354,0.0308652198924699,0.09441099934546042,32.437315325546386,NORMAL
U264,577,929,1256,6,1.3505376344086022,0.010380622837370242,0.10026032941856694,12.812592621323615,71.12781954887217,81.40794223826715,0.10151593049665117,0.0010647362315102634,36.0109709211289,NORMAL
U265,1375,477,1765,75,3.692468619246862,0.05450581395348837,0.07733720527837612,19.975836195632148,31.127819548872182,90.47332531087044,0.27791079598882146,0.006036593967737949,28.94337856682932,NORMAL
U266,33,655,127,881,0.19359756097560976,25.91176470588235,0.010514032173075782,40.85739939068557,98.39598997493735,86.90332932210188,0.014374896043917914,2.9195336102451015,48.549797032305285,NORMAL
U267,1659,2561,2031,947,0.7927400468384075,0.5704819277108434,0.09213341483538051,15.352170922733968,16.892230576441104,48.676293622142,0.05950246764556855,0.06417480862480993,16.285643845153885,NORMAL
U268,603,4299,856,715,0.19906976744186047,1.1837748344370862,0.10483314759519402,11.383633365164716,69.82456140350877,13.818692338547933,0.014787064092339862,0.13327830723303724,21.951112335469528,NORMAL
U269,1445,1151,2893,787,2.5112847222222223,0.5442600276625172,0.08334068338136402,18.099810236791264,27.61904761904762,76.95547533092659,0.18894371028643542,0.061220225237946437,25.067247467823215,NORMAL
U270,11,35,2548,1836,70.77777777777777,153.0,-0.04497225765610513,58.19630165594166,99.49874686716792,99.338146811071,5.3307941482866585,17.239349793427014,57.390362333483154,WATCH
U271,169,4664,2058,90,0.44115755627009645,0.5294117647058824,0.06261279929282354,24.57706358141385,91.57894736842105,6.498194945848379,0.03302118082084918,0.05954717976928847,27.898122740657623,NORMAL
U272,683,4425,1583,805,0.35765928603705377,1.1769005847953216,0.10351490311458855,11.795571382309102,65.81453634085213,11.291616526273563,0.026732068869241586,0.13250374308050528,20.507851676493495,NORMAL
U273,1947,4244,2902,259,0.6836277974087162,0.13295687885010268,0.04419455838938052,30.33257687858855,2.4561403508771895,14.921780986762945,0.051284103959233114,0.014876159849619304,8.16333026682742,NORMAL
U274,1726,911,699,10,0.7664473684210527,0.005790387955993051,0.0645143850885006,23.98283732549101,13.533834586466176,81.76895306859205,0.057522096104782726,0.0005475261247932211,23.34913751210352,NORMAL
U275,290,1683,2229,898,1.3236342042755345,3.0859106529209623,0.10664715045610079,10.816775887200563,85.51378446115288,66.28559967910148,0.09948955697397957,0.3476036947332925,36.33509537764209,NORMAL
U276,42,3723,1629,321,0.4374328678839957,7.465116279069767,0.055833911492006894,26.695397198733524,97.94486215538846,25.371038908945042,0.03274063629963142,0.8410358322531805,33.69907343435904,NORMAL
U277,1372,2386,2842,777,1.1906158357771262,0.5659140568099054,0.09836781211791801,13.403985064615087,31.278195488721806,52.186121139189744,0.08947057803259752,0.06366011840585648,20.299287521979693,NORMAL
U278,940,2048,1128,817,0.5505124450951684,0.8682252922422954,0.13199489896996686,2.8958618113224115,52.932330827067666,58.96510228640193,0.04125782017106556,0.09772339193769713,25.485455399579084,NORMAL
U279,1634,4037,245,946,0.06067360079247152,0.5785932721712538,0.062303254308938794,24.673793246323886,18.145363408521288,19.0734055354994,0.004363027961985262,0.06508876388906187,12.062945017752641,NORMAL
U280,363,1918,385,459,0.2006253256904638,1.260989010989011,0.11162934351502701,9.259891136367438,81.85463659147871,61.572402727637375,0.014904229153908304,0.14197850526789418,34.19214619693093,NORMAL
U281,13,19,2146,857,107.3,61.214285714285715,0.014869368203577982,39.49640109727453,99.3984962406015,99.65904532691536,8.081657652835649,6.89728662942368,53.7609006977471,WATCH
U282,1349,3401,2975,572,0.8744855967078189,0.4237037037037037,0.0929950328066883,15.082924053994203,32.43107769423559,31.829121540312887,0.06565956423259466,0.04763639983652279,16.759592690754232,NORMAL
U283,1885,3860,882,229,0.22843822843822845,0.12142099681866383,0.0816078592410534,18.641300188709458,5.563909774436093,22.62334536702768,0.016999104396133936,0.013576340792263004,8.718127772538852,NORMAL
U284,26,29,1928,1131,64.26666666666667,41.888888888888886,0.01385494417744959,39.81339830683236,98.7468671679198,99.45848375451264,4.8403755253278185,4.719774843487827,52.468483396762466,WATCH
U285,34,2908,87,410,0.029907184599518737,11.714285714285714,0.01075058914846283,40.783477737444244,98.34586466165413,41.71680705976735,0.0020456933004743697,1.3198159892257717,39.245833059692636,NORMAL
U286,603,4237,610,749,0.14393581878244455,1.240066225165563,0.09258274485116957,15.211759854475531,69.82456140350877,15.062174087444847,0.010634360395778301,0.13962100580039055,22.773940887506495,NORMAL
U287,1095,2146,2459,296,1.1453190498369819,0.27007299270072993,0.12015603610799813,6.59538626551452,45.16290726817043,56.999598876855195,0.08605881205193126,0.0303258790273952,23.706018117107917,NORMAL
U288,1893,1328,625,526,0.47027840481565086,0.27771911298838436,0.09468585685775188,14.554558703573575,5.162907268170425,73.40553549939833,0.03521457088890266,0.031187414611553062,18.16849947737227,NORMAL
U289,829,3772,2479,865,0.6570368407103101,1.0421686746987953,0.0940341060288406,14.758224220921775,58.49624060150376,24.388287204171675,0.04928126601887963,0.1173226668610879,21.745369940882423,NORMAL
U290,1076,4680,2200,993,0.4699850459303568,0.9220055710306406,0.056812461900491884,26.389610130494106,46.11528822055138,6.177296430004009,0.03519247501953358,0.10378314801777096,16.74708845167031,NORMAL
U291,694,2202,1258,503,0.5710394916023604,0.7237410071942446,0.13743184046042778,1.1968727923190248,65.26315789473685,55.87645407139992,0.04280392278084752,0.08144345541597009,27.693528705819656,NORMAL
U292,850,3697,2161,947,0.5843699296917253,1.1128084606345476,0.09271943082336437,15.169046875824172,57.443609022556394,25.89249899719214,0.04380797492796389,0.1252820877113207,21.844503393339842,NORMAL
U293,1092,1980,207,646,0.10449268046441192,0.5910338517840805,0.11383319389283592,8.57121026717045,45.31328320802005,60.32892097874048,0.0076634927129806615,0.0664905208090131,24.691675989128274,NORMAL
U294,608,1212,2611,448,2.1525144270403955,0.735632183908046,0.1214250134345144,6.198843733854384,69.57393483709274,75.73204973926995,0.16192103610393588,0.08278330771897276,33.522617972389156,NORMAL
U295,1553,2045,487,231,0.2380254154447703,0.14864864864864866,0.10422319333704744,11.574237878474927,22.20551378446115,59.02527075812274,0.017721213874771723,0.0166442484424301,19.09949522024613,NORMAL
U296,952,429,2214,550,5.148837209302326,0.577124868835257,0.10011583306238869,12.857746265677445,52.33082706766916,91.43602085840354,0.3876048660587801,0.06492330981846611,33.405212591437085,NORMAL
U297,1494,1130,960,289,0.8488063660477454,0.19331103678929765,0.11981156368755491,6.703030399759734,25.162907268170432,77.37665463297232,0.06372539774026358,0.02167663548436127,22.79069514835875,NORMAL
U298,1307,2253,2655,834,1.1779059449866904,0.6376146788990825,0.10319665685974916,11.895020106055666,34.53634085213032,54.853590052146004,0.08851326567330357,0.07173907021568095,21.42194541632081,NORMAL
U299,1575,4622,1668,842,0.36080467229072033,0.5342639593908629,0.08389656524282751,17.92610279849224,21.10275689223058,7.340553549939832,0.026968980199561916,0.06009390650456126,9.448471683845023,NORMAL
U300,7,32,2759,1164,83.60606060606061,145.5,-0.028931541986032094,53.18374085714975,99.69924812030075,99.39831528279181,6.297023827401967,16.394278484306117,56.81543394470242,WATCH
U301,844,3238,2104,324,0.6495832046928064,0.3834319526627219,0.1267515638942222,4.534350791252603,57.74436090225563,35.098275170477336,0.0487198561689536,0.043098732986817025,22.154542652337526,NORMAL
U302,873,3766,139,411,0.036899389434563314,0.4702517162471396,0.09467263767246215,14.558689564773175,56.29072681704261,24.50862414761332,0.0025723480308470384,0.052881251822797085,21.166785243280426,NORMAL
U303,124,2684,2812,932,1.0472998137802607,7.456,0.05741506834159599,26.201301735413367,93.83458646616542,46.20938628158845,0.0786759770871918,0.8400086448014737,36.776389424163064,NORMAL
U304,1345,803,1844,283,2.2935323383084576,0.21025260029717682,0.11498251004466403,8.212060637779523,32.631578947368425,83.93501805054152,0.17254254273720437,0.0235855460513157,26.223380910209336,NORMAL
U305,98,4116,1875,872,0.45542871022589265,8.808080808080808,0.05034674174574533,28.41008203774871,95.13784461152882,17.48896911351785,0.03409608793756107,0.9923559379377519,31.701144693923133,NORMAL
U306,579,3215,721,23,0.22419154228855723,0.039655172413793106,0.09035038334935264,15.909350160475194,71.02756892230578,35.559566787003604,0.01667924286434313,0.004363280489439892,27.260032414837944,NORMAL
U307,844,355,2359,363,6.626404494382022,0.42958579881656805,0.08829856180843049,16.550523561567985,57.74436090225563,92.92017649418372,0.4988956274837008,0.04829917181217638,35.6346728412786,NORMAL
U308,425,2275,2198,616,0.9657293497363796,1.4460093896713615,0.12367247567700795,5.496534599698597,78.7468671679198,54.41235459286,0.07253206801117433,0.16282589375151255,31.436224801572262,NORMAL
U309,987,3291,994,993,0.3019441069258809,1.0050607287449393,0.09604608879912613,14.129500031202873,50.57644110275689,34.035298836742875,0.022535586740257643,0.11314148546561957,21.593200167223138,NORMAL
U310,1676,1649,837,683,0.5072727272727273,0.40727489564698865,0.11365277330541279,8.627589869079324,16.040100250626566,66.96750902527076,0.03800099310887284,0.045785264592284915,18.714033386038754,NORMAL
U311,1513,4461,1357,133,0.30412371134020616,0.08784676354029063,0.09407050062659977,14.746851278606254,24.21052631578946,10.569594865623744,0.022699755125227192,0.009793324623024981,10.385722181337812,NORMAL
U312,917,3886,1873,127,0.4818626189863648,0.1383442265795207,0.11297734365338485,8.838654778259993,54.08521303258145,22.101885278780586,0.03608709698540362,0.015483185582737804,19.278822782724237,NORMAL
U313,1159,3066,613,799,0.1998695793935442,0.6887931034482758,0.11603881018319828,7.881977568228353,41.95488721804511,38.54793421580425,0.014847306141550389,0.07750565931335184,19.395942958338768,NORMAL
U314,1431,4156,2836,407,0.6822227567957662,0.2842178770949721,0.08429712978249893,17.800930446445065,28.320802005012535,16.68672282390695,0.05117827592606865,0.03191967049038266,13.105267152556358,NORMAL
U315,1822,2871,1646,405,0.5731197771587744,0.22216127262753702,0.10220911429061391,12.203617133208324,8.721804511278197,42.45888487765745,0.042960610442988115,0.024927369693463604,12.517249931397055,NORMAL
U316,1399,1655,2477,182,1.4957729468599035,0.13,0.10547516772644422,11.183008592047885,29.924812030075188,66.84717208182911,0.11245509291023953,0.014542990052183546,22.55838393442719,NORMAL
U317,1012,2882,1864,950,0.646548733957683,0.9378084896347483,0.11380193680625528,8.580977789399578,49.32330827067669,42.238267148014444,0.04849129902502949,0.10556376043279819,22.093584554503177,NORMAL
U318,596,2718,1342,137,0.4935638102243472,0.22948073701842547,0.12449268740111141,5.240226762846839,70.17543859649122,45.52747693541917,0.036968433825765125,0.025752098940779854,27.448493973931225,NORMAL
U319,231,3517,2370,117,0.6736782262649232,0.5043103448275862,0.0830965083785728,18.176112446256873,88.47117794486216,29.50260730044123,0.05053469961086572,0.056718847801642464,30.76587431531528,NORMAL
U320,1719,584,2301,537,3.933333333333333,0.3122093023255814,0.0781950705406877,19.70776201035555,13.884711779448622,88.32731648616125,0.296052790402046,0.03507363720555475,24.172079786829084,NORMAL
U321,1655,2132,395,903,0.18518518518518517,0.5452898550724637,0.09154969463314777,15.534577559903756,17.092731829573935,57.28038507821902,0.013741273658959366,0.06133626225094538,18.072082364775234,NORMAL
U322,1263,484,427,347,0.8804123711340206,0.2745253164556962,0.10215278280606643,12.221220150242484,36.741854636591476,90.33293221018852,0.0661059704608228,0.030827549835960456,29.106383748812547,NORMAL
U323,1582,964,885,763,0.917098445595855,0.4819962097283639,0.10662257048063234,10.824456879994313,20.75187969924812,80.7059767348576,0.06886917535969728,0.05420457642028242,22.978181784085663,NORMAL
U324,1232,1215,673,25,0.553453947368421,0.0202757502027575,0.09487032158899206,14.496915347778716,38.29573934837093,75.67188126754914,0.041479374905681765,0.002179681329721704,26.893545188695246,NORMAL
U325,1233,4815,1889,161,0.392234219269103,0.13047001620745544,0.08680366809047652,17.01766267201032,38.24561403508772,3.469715202567192,0.029336262048439518,0.014595949680415868,12.817519408051087,NORMAL
U326,206,4390,72,662,0.016397176041903893,3.1980676328502415,0.04998603015455233,28.522800747990374,89.72431077694236,11.993582029683115,0.0010281158578653497,0.36024111418074345,29.162507408462346,NORMAL
U327,695,2213,1502,49,0.6784101174345076,0.07040229885057471,0.11350593634445882,8.673474928663342,65.21303258145363,55.65583634175692,0.05089110691397848,0.007827749074724787,28.749343592103997,NORMAL
U328,996,4954,1117,361,0.22542885973763874,0.362086258776329,0.09578617980535703,14.210718953114885,50.125313283208015,0.6819093461692738,0.01677243794413619,0.040693581856594635,14.809615179767613,NORMAL
U329,718,4253,351,476,0.08251057827926657,0.6620305980528511,0.10236688245076953,12.154316184849206,64.06015037593986,14.741275571600488,0.00600779492201794,0.0744901625840363,20.79911560915055,NORMAL
U330,1116,1734,1393,561,0.8028818443804034,0.5022381378692927,0.13852086149510007,0.8565647749128877,44.11027568922306,65.26273565984756,0.060266350537443246,0.0564853594487072,24.23214016206388,NORMAL
U331,356,1802,1769,141,0.9811425402107599,0.3949579831932773,0.1155593692056111,8.031798006357034,82.20551378446115,63.898916967509024,0.07369299362261854,0.044397442014740204,34.56101440527851,NORMAL
U332,1019,2272,2492,891,1.0963484381874176,0.8735294117647059,0.1061770898442786,10.963665056258778,48.97243107769423,54.47252306458083,0.08237033254040083,0.09832103983483542,24.81750287988887,NORMAL
U333,981,732,2089,670,2.849931787175989,0.6822810590631364,0.11888979095257768,6.991075021444687,50.877192982456144,85.35900521460088,0.21445069740884348,0.07677190706353808,30.90488900216266,NORMAL
U334,314,3386,438,477,0.12931798051372898,1.5142857142857142,0.10775351410036332,10.471048480362633,84.31077694235589,32.12996389891697,0.00953334092428672,0.17051900882135443,29.102305473981033,NORMAL
U335,315,3505,2075,769,0.591842555618939,2.4335443037974684,0.10330088272786853,11.862450580387312,84.26065162907268,29.74328118732451,0.044370815102946756,0.2740975501092645,28.845394068083298,NORMAL
U336,619,3067,203,502,0.06616688396349413,0.8096774193548387,0.10692770878653807,10.729104257215367,69.02255639097744,38.52787805856398,0.004776783513423877,0.09112644159273091,26.585443510156725,NORMAL
U337,1017,2171,1711,947,0.7877532228360957,0.9302554027504911,0.12024054718255622,6.568977412686089,49.07268170426066,56.49819494584838,0.05912685873359984,0.10471270749664043,24.58364464794565,NORMAL
U338,860,3345,2982,55,0.891213389121339,0.06387921022067364,0.0756647466916614,20.498462524893114,56.94235588972432,32.95226634576815,0.06691950601220588,0.007092752401660503,23.91860540968198,NORMAL
U339,1924,4905,787,458,0.16041581736649002,0.23792207792207792,0.05000705969893515,28.516229228866298,3.609022556390973,1.6646610509426396,0.011875638278159888,0.026703236941871232,5.519596628727037,NORMAL
U340,1931,3461,2144,55,0.6192952050837666,0.028467908902691512,0.058101527894569904,25.98679009416453,3.2581453634085267,30.62575210589651,0.04643855597195721,0.003102742433332286,10.849780326514104,NORMAL
U341,1529,1833,1211,391,0.6603053435114504,0.25555555555555554,0.12203206524831672,6.009146204935638,23.408521303258144,63.27717609306058,0.049527450520344664,0.028690109745614825,19.42562285425893,NORMAL
U342,1402,3089,842,313,0.27249190938511325,0.22309337134711332,0.119403665592134,6.830494413527109,29.774436090225564,38.08664259927797,0.020317239377638272,0.025032395011487903,16.094345873537183,NORMAL
U343,788,2500,1800,328,0.7197121151539384,0.4157160963244613,0.13534283798079333,1.849664859292122,60.55137844611529,49.89971921379863,0.05400198438194967,0.04673638679322678,25.415749137296842,NORMAL
U344,16,9,1328,1689,132.8,99.3529411764706,-0.054345417697349685,61.12531901089682,99.24812030075188,99.85960689931808,10.002324444116432,11.19460442936226,58.13252108211955,WATCH
U345,1662,3685,1297,418,0.35187194791101467,0.2513529765484065,0.1092355331861738,10.00793256175966,16.74185463659148,26.133172884075407,0.026296165020277013,0.02821657921984743,10.924094648364946,NORMAL
U346,1856,2153,1121,78,0.5204271123491179,0.0420032310177706,0.07943885874385248,19.31909082401844,7.017543859649122,56.85920577617328,0.03899178489616471,0.004627850750554004,16.03453286758633,NORMAL
U347,1341,3201,2871,491,0.896627108057464,0.36587183308494786,0.09751727108293035,13.669770503209778,32.83208020050126,35.84035298836743,0.06732726876428209,0.041120125888162495,17.449556059354563,NORMAL
U348,7,28,2023,1878,69.75862068965517,234.75,-0.08483916056297047,70.6543040786781,99.69924812030075,99.4785399117529,5.254030964982522,26.450627062844767,60.69976742489983,WATCH
U349,211,832,953,978,1.1440576230492197,4.613207547169812,0.08430764867073959,17.79764340065942,89.47368421052632,83.3533894905736,0.08596380105032785,0.5196936661785128,41.80819046103457,NORMAL
U350,36,4435,784,673,0.17673579801623085,18.18918918918919,0.006817217362728112,42.01261648821909,98.24561403508771,11.091054953870838,0.013104863567112917,2.049383343354853,33.39219069017396,NORMAL
U351,180,3166,156,624,0.049257972844963686,3.447513812154696,0.0785694115926896,19.59078423197974,91.02756892230576,36.54231849177697,0.0035031998247148657,0.3883477554207463,33.06310152699809,NORMAL
U352,28,40,1821,1961,44.41463414634146,67.62068965517241,-0.045108032842137824,58.23873002316382,98.64661654135338,99.23786602486963,3.345115148809593,7.61913571810133,55.224185988704434,WATCH
U353,729,4187,523,897,0.12488061127029608,1.2287671232876711,0.08565583740722366,17.376348107552214,63.50877192982456,16.064981949458492,0.009199117091090158,0.13834786622494516,21.719693547687186,NORMAL
U354,844,3604,755,386,0.20943134535367544,0.45680473372781066,0.12718876090993908,4.3977311623404205,57.74436090225563,27.757721620537488,0.015567500900202274,0.051366097273285734,20.65889101383851,NORMAL
U355,736,4576,405,532,0.08848590779986891,0.7218453188602443,0.09331092312014244,14.984211538012609,63.1578947368421,8.263136782992376,0.006457858332887769,0.0812298565063569,19.70353171457007,NORMAL
U356,290,814,943,256,1.1570552147239264,0.8797250859106529,0.10905854907924795,10.063238298400877,85.51378446115288,83.71440032089852,0.08694278311684694,0.09901914469635567,39.66740049171173,NORMAL
U357,1787,3587,2911,364,0.8113154960981048,0.203579418344519,0.07143072256306865,21.82155208053676,10.476190476190473,28.098676293622137,0.060901575430910584,0.02283363743681777,11.530666129325809,NORMAL
U358,1333,4698,2771,158,0.5896999361566291,0.1184407796101949,0.05497446410244439,26.963965782714006,33.2330827067669,5.816285599679105,0.044209432434413005,0.013240541317886274,13.529161103340934,NORMAL
U359,661,2116,137,736,0.06471421823334908,1.1117824773413898,0.09806605218657605,13.498281979640698,66.9172932330827,57.60128359406338,0.004667368343748535,0.12516648383869602,30.2942641386912,NORMAL
U360,750,3963,2583,521,0.6516145307769929,0.6937416777629827,0.10225366616763609,12.189695123937213,62.456140350877185,20.55756117127959,0.04887285619060692,0.07806324573660668,21.57792929147394,NORMAL
U361,581,4043,246,281,0.06083086053412463,0.48281786941580757,0.09189267963457132,15.427398229001657,70.92731829573935,18.953068592057765,0.004374872807608733,0.05429715789064507,23.845791318582137,NORMAL
U362,1412,1311,2551,4,1.944359756097561,0.0028308563340410475,0.06602108653390304,23.512008420095107,29.273182957393484,73.74649017248296,0.14624277085178367,0.00021405742317353235,25.630987838185654,NORMAL
U363,695,451,2086,109,4.615044247787611,0.15660919540229884,0.09031981343769996,15.918902947515651,65.21303258145363,90.99478539911753,0.34739943803522194,0.017541212397953466,36.97953170868276,NORMAL
U364,639,3808,814,75,0.21370438435284853,0.1171875,0.09718620390469518,13.7732256353573,68.02005012531328,23.66626554352186,0.015889347335635975,0.013099326565768687,23.81018672115506,NORMAL
U365,867,2185,2099,356,0.9602012808783166,0.41013824884792627,0.13230730481694658,2.7982381557391682,56.59147869674186,56.21740874448455,0.07211569239252354,0.04610789627735049,25.83603225398299,NORMAL
U366,70,2091,1710,153,0.8173996175908221,2.1549295774647885,0.09029760726106367,15.925842152273564,96.54135338345866,58.102687525070195,0.06135983308209411,0.24270430857295552,38.1964977782762,NORMAL
U367,4,18,4074,1551,214.42105263157896,310.2,-0.12405339018000372,82.90835272439355,99.84962406015038,99.67910148415564,16.1500438660323,34.95204443260097,66.61479685192597,WATCH
U368,1927,351,2084,825,5.920454545454546,0.4279045643153527,0.04383291061387301,30.4455881369242,3.4586466165413388,93.0004011231448,0.4457232893185491,0.048109736740058875,24.150227382143576,NORMAL
U369,1340,655,740,168,1.1280487804878048,0.12527964205816555,0.10583108125831364,11.071789226634115,32.882205513784456,86.90332932210188,0.08475801076505131,0.014011118176793512,27.285276797279387,NORMAL
U370,24,8,4116,1737,457.3333333333333,69.48,-0.12892355081977047,84.43022848161175,98.84711779448622,99.87966305655837,34.4462615420376,7.828635695056728,67.13810707194291,WATCH
U371,1454,2979,711,634,0.23859060402684565,0.4357388316151203,0.12098167661096465,6.337381990381953,27.16791979949875,40.292819895707986,0.017763784029297337,0.048992472009794556,15.812941044382372,NORMAL
U372,1611,4235,1855,363,0.4379131255901794,0.22518610421836227,0.10244667645368671,12.129381369020034,19.298245614035093,15.102286401925403,0.03277680943796568,0.025268196145774125,9.676410321028216,NORMAL
U373,1758,2876,702,292,0.2440041710114703,0.16600341102899374,0.10203433647947857,12.258233424813701,11.929824561403501,42.35860409145607,0.018171535336346065,0.018599716677662134,13.30024481369988,NORMAL
U374,1424,4899,38,149,0.007755102040816327,0.10456140350877192,0.030188382365673005,34.709364692887846,28.671679197994994,1.7849979943842742,0.00037719254250535264,0.011676666313644838,12.733169900391452,NORMAL
U375,1832,2068,2733,113,1.320927984533591,0.06164757228587016,0.06719654850142032,23.144688488738137,8.220551378446117,58.56397914159647,0.09928572378228313,0.006841299976187407,17.265484572183542,NORMAL
U376,216,2864,2801,227,0.9776614310645724,1.0460829493087558,0.08355474864980406,18.0329170136312,89.22305764411027,42.599277978339344,0.07343079555462223,0.1177637123502743,33.566579814481315,NORMAL
U377,1363,4203,64,623,0.015223596574690771,0.4567448680351906,0.07442505432870367,20.8858538027472,31.729323308270672,15.74408343361412,0.0009397215398416149,0.051359351836054556,14.22196441736294,NORMAL
U378,693,4863,415,69,0.08532072368421052,0.0994236311239193,0.058410425836853574,25.890262623185954,65.31328320802005,2.507019655034104,0.006219455822329553,0.011097761775613826,20.716483654711652,NORMAL
